page_name,page_age_days,revisions_count_mean,revisions_count_std,revisions_count_ar,revisions_count_max,revisions_count_min,revisions_count_range,revisions_count_avg_last_week,revisions_count_avg_all_period,contributors_count_mean,contributors_count_std,contributors_count_ar,contributors_count_max,contributors_count_min,contributors_count_range,contributors_count_avg_last_week,contributors_count_avg_all_period,num_of_views_mean,num_of_views_std,num_of_views_ar,num_of_views_max,num_of_views_min,num_of_views_range,num_of_views_avg_last_week,num_of_views_avg_all_period,incoming_links_mean,outcoming_links_mean,outcoming_links_std,outcoming_links_ar,outcoming_links_max,outcoming_links_min,outcoming_links_range,outcoming_links_avg_last_week,outcoming_links_avg_all_period,translated
Дубровін,1545,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,1
Дубровський,706,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,0.0,0.0,33.0,33.0,0.0,33.0,33.0,1
Дубровиця,277,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,164.0,199.54448125668623,-0.171458835218487,445.0,1.0,444.0,204.14285714285714,164.0,1
Дубина,3632,30.0,0.0,0.0,30.0,30.0,0.0,30.0,30.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,82.0,0.0,0.0,82.0,82.0,0.0,82.0,82.0,1
Дудник,584,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,1
Дудин,407,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,149.0,20.0,-0.7966101998148369,169.0,129.0,40.0,151.85714285714286,149.0,1
Дуасайгуас,1083,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,73.0,0.0,0.0,73.0,73.0,0.0,73.0,73.0,1
Дуліби_(значення),3607,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,1
Дюма,980,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,1
Тамуз,523,2.5,1.118033988749895,0.9556472702150463,5.0,2.0,3.0,5.0,2.5,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,14.0,-0.796610209983962,34.0,6.0,28.0,22.0,20.0,1
Дунаїв_(Перемишлянський_район),2441,88.5,0.6708203932499369,0.9771979808883199,90.0,88.0,2.0,89.85714285714286,88.5,52.5,0.6708203932499369,0.9771979798084192,54.0,52.0,2.0,53.857142857142854,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,160.0,29.0,-0.7966100838670216,189.0,131.0,58.0,164.14285714285714,160.0,1
Дунаївці,270,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,248.0,293.2450624761936,-0.22411534744489325,660.0,1.0,659.0,306.85714285714283,248.0,1
Дунаїв,2976,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,3.0,-0.796610170548045,7.0,1.0,6.0,4.428571428571429,4.0,1
Дунаєвський,2691,5.833333333333333,0.3726779962499649,0.9074378230270732,6.0,5.0,1.0,6.0,5.833333333333333,4.833333333333333,0.3726779962499649,0.9074378321137053,5.0,4.0,1.0,5.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,1
Дундазит,807,6.566666666666666,0.8825468196582484,0.9629717697684627,8.0,6.0,2.0,8.0,6.566666666666666,5.3,0.45825756949558405,0.9250446413172994,6.0,5.0,1.0,6.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,1
Дингово,788,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,144.0,0.0,0.0,144.0,144.0,0.0,144.0,144.0,1
Дуніни,1310,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,1
Душинково,752,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,74.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,1
Диждино,788,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,144.0,0.0,0.0,144.0,144.0,0.0,144.0,144.0,1
Диждовниця,788,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,145.0,0.0,0.0,145.0,145.0,0.0,145.0,145.0,1
Дворічна,1692,26.0,0.0,0.0,26.0,26.0,0.0,26.0,26.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,98.0,95.0,-0.796610164617497,193.0,3.0,190.0,111.57142857142857,98.0,1
Дяченко,170,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,11.0,-0.7966101880550309,49.0,27.0,22.0,39.57142857142857,38.0,1
Дячков,1889,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Діада,531,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Дяково,792,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,44.0,0.0,0.0,44.0,44.0,0.0,44.0,44.0,1
Дятлов,325,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,0.0,0.0,36.0,36.0,0.0,36.0,36.0,1
Диканька,251,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,341.0,339.0,-0.7966101628543354,680.0,2.0,678.0,389.42857142857144,341.0,1
Димка,3087,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,97.0,32.0,-0.7966102056878157,129.0,65.0,64.0,92.42857142857143,97.0,1
Динаріг,1693,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,160.0,0.0,0.0,160.0,160.0,0.0,160.0,160.0,1
Динівці,2230,9.5,8.5,0.9831933147239567,18.0,1.0,17.0,18.0,9.5,7.5,6.5,0.9831932426653791,14.0,1.0,13.0,14.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,131.5,2.5,-0.579995023018544,134.0,129.0,5.0,131.85714285714286,131.5,1
Дьомін,2713,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Дитятки,2799,42.0,0.0,0.0,42.0,42.0,0.0,42.0,42.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,130.0,1
Дюлино,1068,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,0.0,36.0,36.0,0.0,36.0,36.0,1
Дюлиця,787,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,99.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,1
Дзержинське_(Дубоссарський_район),33,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.5,19.5,-0.79661018048964,43.0,4.0,39.0,26.285714285714285,23.5,1
Дзеркальне,2430,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,118.0,0.0,0.0,118.0,118.0,0.0,118.0,118.0,1
Дерновичі_(Наровлянський_район),180,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.5,15.5,-0.7966102469241884,33.0,2.0,31.0,19.714285714285715,17.5,1
Жангельдіно,604,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56.0,0.0,0.0,56.0,56.0,0.0,56.0,56.0,1
Джарилгач,597,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.5,21.5,-0.7966101435417952,52.0,9.0,43.0,33.57142857142857,30.5,1
Джелепсько,754,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,76.0,0.0,0.0,76.0,76.0,0.0,76.0,76.0,1
Джерман,792,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,45.0,0.0,0.0,45.0,45.0,0.0,45.0,45.0,1
Джерово,787,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,99.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,1
Джейрах,693,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,0.0,0.0,56.0,56.0,0.0,56.0,56.0,1
Джубга,638,10.466666666666667,1.3597385369580761,0.8974399445013742,11.0,7.0,4.0,11.0,10.466666666666667,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,95.0,0.0,0.0,95.0,95.0,0.0,95.0,95.0,1
Джублик,59,8.166666666666666,0.8975274678557508,-0.03245304493638234,13.0,8.0,5.0,8.714285714285714,8.166666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67.0,0.0,0.0,67.0,67.0,0.0,67.0,67.0,1
Филон_Джалалій,1233,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,238.0,0.0,0.0,238.0,238.0,0.0,238.0,238.0,1
Червоногородський_водоспад,1894,40.0,0.0,0.0,40.0,40.0,0.0,40.0,40.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,157.5,149.5,-0.7966102206688459,307.0,8.0,299.0,178.85714285714286,157.5,1
Дзил_(грузинська_літера),2287,10.866666666666667,0.33993463423951903,0.8974399573176945,11.0,10.0,1.0,11.0,10.866666666666667,10.866666666666667,0.33993463423951903,0.8974399573176945,11.0,10.0,1.0,11.0,10.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,88.0,0.0,0.0,88.0,88.0,0.0,88.0,88.0,1
Дзюба,1200,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,13.0,-0.7966100949533106,53.0,27.0,26.0,41.857142857142854,40.0,1
Дзораґюх,352,4.4,0.916515138991168,0.9250446122165606,5.0,3.0,2.0,5.0,4.4,1.7,0.45825756949558405,0.9250446119091764,2.0,1.0,1.0,2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,1
Дзюбенко,225,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,1
Дзигівка,78,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,104.0,26.0,-0.7966101913602853,130.0,78.0,52.0,100.28571428571429,104.0,1
Дембський,1915,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
ERT2,1592,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,1
EUROAVIA,1891,172.6,0.7999999999999999,0.9141082936599432,173.0,171.0,2.0,173.0,172.6,19.8,0.4,0.9141082757490492,20.0,19.0,1.0,20.0,19.8,1.0666666666666667,2.5024432505497947,-0.0986993572447838,14.0,0.0,14.0,0.7142857142857143,1.0666666666666667,4.0,186.0,0.0,0.0,186.0,186.0,0.0,186.0,186.0,1
EX.UA,400,63.56666666666667,31.16695187035282,0.9893194320699396,170.0,50.0,120.0,144.28571428571428,63.56666666666667,18.433333333333334,14.657610840636874,0.9898617376934675,68.0,12.0,56.0,56.42857142857143,18.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.5,33.5,-0.7966100206114267,72.0,5.0,67.0,43.285714285714285,38.5,1
Еоз,48,4.066666666666666,0.24944382578492935,0.9327344862564064,5.0,4.0,1.0,4.571428571428571,4.066666666666666,2.066666666666667,0.2494438257849294,0.9327343277815324,3.0,2.0,1.0,2.5714285714285716,2.066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,246.0,245.0,-0.7966100934969299,491.0,1.0,490.0,281.0,246.0,1
Шалений_огірок,506,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,26.0,-0.7966101057619603,61.0,9.0,52.0,38.714285714285715,35.0,1
Синяк_(рослина),276,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,53.0,46.0,-0.796610124735602,99.0,7.0,92.0,59.57142857142857,53.0,1
Ecovias,910,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,1
Ecolines,853,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,15.0,-0.7966101684693966,34.0,4.0,30.0,21.142857142857142,19.0,1
Ecosia,477,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Екзема,2517,41.0,0.0,0.0,41.0,41.0,0.0,41.0,41.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,27.0,21.0,-0.7966101545894176,48.0,6.0,42.0,30.0,27.0,1
Єдрино,754,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,106.0,0.0,0.0,106.0,106.0,0.0,106.0,106.0,1
Єфименко,3582,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,0.0,0.0,36.0,36.0,0.0,36.0,36.0,1
Єгіндиколь,1461,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,21.0,-0.7966101804172724,44.0,2.0,42.0,26.0,23.0,1
Єгрек,754,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,106.0,0.0,0.0,106.0,106.0,0.0,106.0,106.0,1
Ейзоптрофобія,878,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1
Експрес_(газета),1326,97.16666666666667,0.3726779962499649,0.955647311990239,98.0,97.0,1.0,98.0,97.16666666666667,24.166666666666668,0.3726779962499649,0.9556472615558109,25.0,24.0,1.0,25.0,24.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,63.0,55.0,-0.7966102842032103,118.0,8.0,110.0,70.85714285714286,63.0,1
Елеонас,2724,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,71.0,0.0,0.0,71.0,71.0,0.0,71.0,71.0,1
Elaphrocnemus,843,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.4,0.6110100926607788,0.4117334404185661,2.0,0.0,2.0,0.5714285714285714,0.4,3.0,16.5,8.5,-0.7966101494537217,25.0,8.0,17.0,17.714285714285715,16.5,1
Elaterinae,1179,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.5962847939999438,0.5468649046718954,2.0,0.0,2.0,0.0,0.3333333333333333,4.0,24.5,16.5,-0.7966101526716304,41.0,8.0,33.0,26.857142857142858,24.5,1
